model,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet,paris_ratchet
2021.0,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896,52.587959045893896
2022.0,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321,52.75129510999321
2023.0,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252,52.91463117409252
2024.0,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183,53.07796723819183
2025.0,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114,53.24130330229114
2026.0,52.85125020442497,52.29786104245948,51.744471880494,51.191082718528506,50.63769355656302,50.08430439459754,52.694805759980525,51.98497215357059,51.27513854716066,50.56530494075072,49.85547133434079,49.14563772793086,47.725970515110994
2027.0,52.46119710655879,51.35441878262782,50.24764045869685,49.140862134765875,48.0340838108349,46.92730548690393,52.1483082176699,50.72864100485003,49.30897379203017,47.889306579210306,46.46963936639044,45.04997215357058,42.210637727930845
2028.0,52.07114400869262,50.41097652279616,48.7508090368997,47.09064155100324,45.43047406510678,43.77030657921033,51.60181067535928,49.472309856129485,47.34280903689969,45.21330821766988,43.083807398440086,40.95430657921029,36.69530494075069
2029.0,51.68109091082644,49.4675342629645,47.253977615102556,45.04042096724061,42.82686431937866,40.613307671516715,51.05531313304866,48.21597870740893,45.3766442817692,42.53730985612947,39.697975430489734,36.85864100485001,31.179972153570542
2030.0,51.29103781296027,48.524092003132836,45.75714619330541,42.99020038347797,40.223254573650536,37.45630876382311,50.50881559073804,46.959647558688374,43.41047952663872,39.861311494589046,36.31214346253938,32.762975430489725,25.664639366390393
2031.0,50.347595553128606,46.4738714193702,42.600147285611804,38.72642315185339,34.85269901809498,30.978974884336584,49.25248444201748,44.28364919714795,39.314813952278435,34.3459787074089,29.377143462539365,24.408308217669845,14.470637727930779
2032.0,49.40415329329694,44.42365083560757,39.4431483779182,34.46264592022881,29.482143462539426,24.501641004850057,47.99615329329693,41.60765083560754,35.219148377918145,28.830645920228747,22.442143462539352,16.053641004849965,3.2766360894711646
2033.0,48.46071103346529,42.37343025184493,36.286149470224586,30.198868688604225,24.111587906983875,18.024307125363528,46.73982214457638,38.931652474067114,31.123482803557863,23.315313133048594,15.50714346253934,7.698973792030085,0.0
2034.0,47.517268773633624,40.3232096680823,33.12915056253098,25.935091456979645,18.74103235142832,11.546973245877002,45.483490995855824,36.2556541125267,27.02781722919758,17.799980345868445,8.572143462539323,0.0,0.0
2035.0,46.57382651380196,38.27298908431966,29.972151654837376,21.671314225355065,13.370476795872765,5.069639366390476,44.22715984713527,33.57965575098628,22.9321516548373,12.284647558688295,1.6371434625393064,0.0,0.0
2036.0,45.076995092004815,35.115990176626056,25.154985261247308,15.193980345868537,5.232975430489777,0.0,42.260995092004784,29.483990176625994,16.706985261247215,3.9299803458684135,0.0,0.0,0.0
2037.0,43.58016367020767,31.958991268932447,20.33781886765724,8.71664646638201,0.0,0.0,40.2948303368743,25.38832460226571,10.481818867657132,0.0,0.0,0.0,0.0
2038.0,42.083332248410514,28.801992361238838,15.520652474067173,2.2393125868954833,0.0,0.0,38.328665581743806,21.292659027905422,4.2566524740670495,0.0,0.0,0.0,0.0
2039.0,40.58650082661337,25.644993453545233,10.703486080477106,0.0,0.0,0.0,36.36250082661332,17.19699345354514,0.0,0.0,0.0,0.0,0.0
2040.0,39.08966940481622,22.487994545851624,5.886319686887038,0.0,0.0,0.0,34.396336071482835,13.101327879184858,0.0,0.0,0.0,0.0,0.0
2041.0,37.03944882105358,18.224217314227044,0.0,0.0,0.0,0.0,31.720337709942417,7.585995092004708,0.0,0.0,0.0,0.0,0.0
2042.0,34.98922823729095,13.960440082602462,0.0,0.0,0.0,0.0,29.044339348401998,2.070662304824559,0.0,0.0,0.0,0.0,0.0
2043.0,32.93900765352832,9.69666285097788,0.0,0.0,0.0,0.0,26.36834098686158,0.0,0.0,0.0,0.0,0.0,0.0
2044.0,30.888787069765684,5.4328856193533,0.0,0.0,0.0,0.0,23.69234262532116,0.0,0.0,0.0,0.0,0.0,0.0
2045.0,28.83856648600305,1.1691083877287198,0.0,0.0,0.0,0.0,21.01634426378074,0.0,0.0,0.0,0.0,0.0,0.0
2046.0,26.234956740274928,0.0,0.0,0.0,0.0,0.0,17.63051229583039,0.0,0.0,0.0,0.0,0.0,0.0
2047.0,23.63134699454681,0.0,0.0,0.0,0.0,0.0,14.244680327880038,0.0,0.0,0.0,0.0,0.0,0.0
2048.0,21.02773724881869,0.0,0.0,0.0,0.0,0.0,10.858848359929688,0.0,0.0,0.0,0.0,0.0,0.0
2049.0,18.424127503090567,0.0,0.0,0.0,0.0,0.0,7.4730163919793355,0.0,0.0,0.0,0.0,0.0,0.0
2050.0,15.820517757362445,0.0,0.0,0.0,0.0,0.0,4.087184424028983,0.0,0.0,0.0,0.0,0.0,0.0
2051.0,12.663518849668838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.0,9.506519941975231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.0,6.349521034281624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.0,3.192522126588017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.0,0.03552321889440968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
